act_name,case_id
c,228
b,229
a,229
n,229
g,229
o,229
c,229
e,229
e,229
q,230
d,230
r,230
f,230
r,230
t,230
p,230
j,230
h,230
j,230
l,230
j,230
e,230
m,231
d,231
f,231
r,231
c,231
e,231
l,231
e,231
e,231
q,232
d,232
r,232
f,232
r,232
j,232
p,232
t,232
l,232
j,232
h,232
e,232
e,232
b,233
a,233
n,233
g,233
k,233
j,233
c,233
e,233
b,234
n,234
a,234
g,234
k,234
t,234
p,234
e,234
e,234
d,235
a,235
f,235
r,235
j,235
e,235
t,235
p,235
a,236
d,236
t,236
r,236
t,236
p,236
j,236
e,236
d,237
a,237
f,237
r,237
p,237
e,237
t,237
e,237
q,238
b,238
r,238
n,238
g,238
o,238
c,238
j,238
e,238
b,239
n,239
g,239
a,239
o,239
c,239
e,239
e,239
a,240
b,240
n,240
g,240
o,240
c,240
j,240
e,240
d,241
a,241
f,241
r,241
c,241
j,241
e,241
d,242
a,242
f,242
r,242
c,242
e,242
e,242
b,243
a,243
n,243
g,243
k,243
j,243
e,243
p,243
t,243
d,244
a,244
f,244
r,244
c,244
e,244
e,244
m,245
d,245
t,245
r,245
j,245
c,245
e,245
d,246
t,246
q,246
r,246
r,246
t,246
p,246
j,246
e,246
d,247
a,247
t,247
r,247
e,247
p,247
t,247
e,247
a,248
d,248
t,248
r,248
j,248
c,248
l,248
e,248
l,248
j,248
e,248
m,249
b,249
n,249
g,249
o,249
p,249
t,249
j,249
l,249
j,249
h,249
j,249
l,249
e,249
h,249
j,249
l,249
j,249
h,249
e,249
h,249
e,249
e,249
m,250
b,250
n,250
g,250
k,250
j,250
p,250
l,250
e,250
t,250
l,250
e,250
h,250
j,250
h,250
j,250
l,250
j,250
e,250
d,251
m,251
f,251
r,251
c,251
j,251
e,251
d,252
a,252
f,252
r,252
j,252
c,252
e,252
b,253
a,253
n,253
g,253
k,253
e,253
h,253
c,253
e,253
e,253
b,254
m,254
n,254
g,254
o,254
c,254
e,254
e,254
a,255
d,255
f,255
r,255
p,255
t,255
j,255
e,255
d,256
q,256
t,256
r,256
r,256
j,256
c,256
e,256
b,257
a,257
n,257
g,257
k,257
p,257
t,257
j,257
e,257
b,258
q,258
n,258
r,258
g,258
o,258
c,258
e,258
l,258
e,258
e,258
b,259
m,259
n,259
g,259
o,259
p,259
e,259
t,259
e,259
d,260
q,260
t,260
r,260
r,260
p,260
t,260
e,260
e,260
d,261
a,261
f,261
r,261
t,261
e,261
l,261
p,261
j,261
e,261
b,262
n,262
a,262
g,262
o,262
c,262
j,262
e,262
q,263
r,263
d,263
t,263
r,263
c,263
j,263
e,263
b,264
m,264
n,264
g,264
k,264
c,264
j,264
h,264
e,264
h,264
j,264
e,264
a,265
b,265
n,265
g,265
o,265
e,265
e,265
c,265
q,266
b,266
r,266
n,266
g,266
k,266
t,266
j,266
p,266
e,266
b,267
m,267
n,267
g,267
k,267
p,267
e,267
t,267
h,267
j,267
l,267
e,267
l,267
e,267
e,267
b,268
a,268
n,268
g,268
o,268
e,268
e,268
c,268
d,269
f,269
m,269
r,269
e,269
c,269
e,269
b,270
q,270
n,270
r,270
g,270
o,270
e,270
t,270
h,270
p,270
e,270
l,270
e,270
e,270
b,271
q,271
n,271
r,271
g,271
o,271
t,271
e,271
p,271
e,271
a,272
b,272
n,272
g,272
k,272
c,272
e,272
e,272
q,273
b,273
r,273
n,273
g,273
k,273
c,273
e,273
e,273
d,274
q,274
t,274
r,274
r,274
e,274
c,274
e,274
b,275
a,275
n,275
g,275
o,275
c,275
e,275
e,275
m,276
d,276
f,276
r,276
c,276
j,276
e,276
d,277
t,277
a,277
r,277
t,277
p,277
j,277
e,277
d,278
q,278
f,278
r,278
r,278
j,278
c,278
l,278
e,278
l,278
j,278
e,278
d,279
q,279
r,279
f,279
r,279
j,279
c,279
l,279
j,279
e,279
b,280
q,280
n,280
r,280
g,280
o,280
t,280
p,280
j,280
e,280
b,281
m,281
n,281
g,281
k,281
c,281
e,281
h,281
j,281
h,281
e,281
e,281
q,282
d,282
r,282
f,282
r,282
c,282
e,282
e,282
d,283
f,283
m,283
r,283
c,283
j,283
h,283
e,283
l,283
j,283
e,283
b,284
m,284
n,284
g,284
k,284
j,284
c,284
h,284
e,284
h,284
j,284
e,284
b,285
m,285
n,285
g,285
o,285
e,285
c,285
e,285
b,286
q,286
n,286
g,286
r,286
o,286
t,286
j,286
p,286
e,286
q,287
b,287
n,287
r,287
g,287
k,287
e,287
c,287
h,287
j,287
l,287
e,287
l,287
e,287
e,287
a,288
d,288
t,288
r,288
t,288
p,288
j,288
e,288
q,289
d,289
r,289
t,289
r,289
e,289
c,289
e,289
q,290
b,290
r,290
n,290
g,290
o,290
e,290
p,290
t,290
h,290
e,290
l,290
j,290
e,290
m,291
d,291
t,291
r,291
j,291
p,291
t,291
e,291
m,292
b,292
n,292
g,292
o,292
c,292
e,292
e,292
q,293
d,293
r,293
t,293
r,293
j,293
c,293
e,293
b,294
a,294
n,294
g,294
k,294
j,294
p,294
t,294
e,294
m,295
b,295
n,295
g,295
o,295
p,295
e,295
t,295
l,295
e,295
e,295
a,296
b,296
n,296
g,296
k,296
c,296
e,296
e,296
d,297
q,297
t,297
r,297
r,297
c,297
j,297
e,297
d,298
f,298
m,298
r,298
c,298
e,298
e,298
a,299
d,299
f,299
r,299
c,299
j,299
l,299
j,299
h,299
e,299
e,299
a,300
b,300
n,300
g,300
o,300
j,300
c,300
e,300
q,301
d,301
r,301
f,301
r,301
c,301
j,301
e,301
d,302
a,302
f,302
r,302
c,302
e,302
e,302
m,303
d,303
t,303
r,303
c,303
e,303
e,303
b,304
m,304
n,304
g,304
o,304
c,304
j,304
h,304
e,304
e,304
m,305
b,305
n,305
g,305
o,305
e,305
c,305
l,305
j,305
h,305
j,305
e,305
m,306
d,306
t,306
r,306
c,306
e,306
e,306
q,307
b,307
r,307
n,307
g,307
k,307
c,307
e,307
e,307
d,308
q,308
r,308
f,308
r,308
c,308
j,308
l,308
j,308
e,308
q,309
r,309
b,309
n,309
g,309
o,309
e,309
c,309
e,309
a,310
d,310
t,310
r,310
j,310
c,310
l,310
j,310
e,310
a,311
d,311
t,311
r,311
e,311
c,311
h,311
e,311
e,311
d,312
f,312
a,312
r,312
p,312
t,312
j,312
h,312
e,312
h,312
e,312
h,312
j,312
h,312
j,312
e,312
d,313
a,313
f,313
r,313
j,313
t,313
l,313
p,313
e,313
e,313
q,314
b,314
r,314
n,314
g,314
k,314
t,314
e,314
p,314
e,314
q,315
b,315
r,315
n,315
g,315
o,315
j,315
h,315
c,315
e,315
e,315
d,316
a,316
f,316
r,316
e,316
c,316
l,316
e,316
e,316
m,317
b,317
n,317
g,317
k,317
e,317
c,317
e,317
b,318
q,318
n,318
r,318
g,318
k,318
t,318
p,318
e,318
e,318
q,319
r,319
b,319
n,319
g,319
k,319
c,319
e,319
e,319
d,320
a,320
t,320
r,320
j,320
c,320
e,320
m,321
d,321
t,321
r,321
p,321
t,321
j,321
e,321
d,322
a,322
t,322
r,322
j,322
c,322
e,322
q,323
r,323
b,323
n,323
g,323
o,323
t,323
p,323
j,323
e,323
m,324
d,324
f,324
r,324
p,324
j,324
t,324
h,324
e,324
h,324
e,324
h,324
e,324
h,324
j,324
e,324
b,325
a,325
n,325
g,325
k,325
e,325
e,325
c,325
q,326
b,326
r,326
n,326
g,326
o,326
j,326
h,326
c,326
e,326
e,326
a,327
d,327
f,327
r,327
j,327
e,327
c,327
q,328
r,328
b,328
n,328
g,328
o,328
c,328
e,328
e,328
a,329
d,329
f,329
r,329
j,329
c,329
e,329
a,330
d,330
f,330
r,330
p,330
j,330
t,330
e,330
q,331
b,331
r,331
n,331
g,331
o,331
c,331
e,331
e,331
a,332
d,332
f,332
r,332
c,332
e,332
l,332
e,332
h,332
e,332
h,332
j,332
e,332
m,333
d,333
t,333
r,333
c,333
e,333
h,333
e,333
e,333
b,334
q,334
n,334
r,334
g,334
k,334
t,334
e,334
e,334
p,334
b,335
n,335
q,335
g,335
o,335
r,335
p,335
e,335
t,335
e,335
m,336
b,336
n,336
g,336
o,336
c,336
e,336
h,336
j,336
e,336
a,337
d,337
f,337
r,337
c,337
e,337
e,337
d,338
a,338
t,338
r,338
e,338
p,338
l,338
t,338
j,338
e,338
d,339
t,339
r,339
m,339
t,339
p,339
j,339
e,339
q,340
d,340
r,340
f,340
r,340
t,340
j,340
p,340
e,340
b,341
a,341
n,341
g,341
k,341
c,341
e,341
h,341
j,341
h,341
e,341
e,341
d,342
f,342
q,342
r,342
c,342
r,342
e,342
e,342
m,343
b,343
n,343
g,343
k,343
c,343
j,343
l,343
j,343
e,343
b,344
a,344
n,344
g,344
o,344
p,344
t,344
j,344
e,344
b,345
n,345
m,345
g,345
o,345
j,345
e,345
p,345
t,345
m,346
b,346
n,346
g,346
o,346
j,346
c,346
e,346
q,347
r,347
b,347
n,347
g,347
o,347
c,347
j,347
h,347
e,347
h,347
e,347
h,347
e,347
h,347
e,347
e,347
a,348
b,348
n,348
g,348
k,348
e,348
c,348
e,348
m,349
b,349
n,349
g,349
k,349
t,349
j,349
p,349
e,349
b,350
q,350
r,350
n,350
g,350
k,350
c,350
j,350
e,350
m,351
b,351
n,351
g,351
o,351
t,351
p,351
e,351
l,351
j,351
h,351
e,351
h,351
e,351
l,351
e,351
e,351
m,352
d,352
f,352
r,352
p,352
t,352
e,352
e,352
d,353
q,353
t,353
r,353
r,353
e,353
l,353
e,353
c,353
l,353
e,353
l,353
e,353
h,353
e,353
h,353
j,353
e,353
b,354
q,354
n,354
r,354
g,354
o,354
e,354
c,354
h,354
j,354
l,354
e,354
e,354
a,355
b,355
n,355
g,355
o,355
t,355
p,355
e,355
e,355
m,356
d,356
t,356
r,356
c,356
e,356
e,356
b,357
a,357
n,357
g,357
k,357
t,357
j,357
l,357
p,357
e,357
l,357
j,357
e,357
m,358
d,358
f,358
r,358
c,358
j,358
h,358
j,358
h,358
j,358
l,358
e,358
l,358
e,358
l,358
j,358
e,358
d,359
q,359
r,359
f,359
r,359
p,359
j,359
t,359
l,359
j,359
l,359
